document_id,cluster_id,coord_x,coord_y
587,4,-0.037064694741052256,-0.061736835379654006
588,5,-0.004005102748510778,-0.10831255991387356
589,4,-0.041556169095457174,-0.09512092687528297
590,5,0.05634022412009666,-0.12998533435918408
591,2,0.34664140196979576,-0.2750954567145859
592,5,0.031754443728547466,-0.14246979721191375
593,2,0.34664140196979576,-0.2750954567145859
594,5,0.28767253846892926,-0.3516683679208914
595,2,0.33793934258173164,-0.2572025564301531
596,4,-0.037064694741052256,-0.061736835379654006
597,2,0.21685274380958866,-0.22772817652518906
598,4,-0.037064694741052256,-0.061736835379654006
599,4,-0.037064694741052256,-0.061736835379654006
600,0,0.15420249293053379,-0.22364235084303863
601,2,0.4429703044777248,-0.3258494009881745
602,2,0.21685274380958866,-0.22772817652518906
603,5,0.015463066255268075,-0.08048687709819632
604,4,-0.037064694741052256,-0.061736835379654006
605,2,0.3322781429375984,-0.31996823369147487
606,2,0.12890463614309275,-0.18531904786962997
607,2,0.21192225095015654,-0.2595238662519177
608,5,0.014982326386392728,-0.07580513578037919
609,2,0.21547107888058417,-0.19909912690680354
610,2,0.27338978669215985,-0.15179030555518103
611,5,0.20202667659997922,-0.2516497666452711
612,5,0.16071929814542704,-0.12738253872611321
613,2,0.21440188419386005,-0.2438725366666028
614,2,0.3765509654746315,-0.3227006849990591
615,4,-0.037064694741052256,-0.061736835379654006
616,4,-0.037064694741052256,-0.061736835379654006
617,4,-0.037064694741052256,-0.061736835379654006
618,2,0.23136017895296743,-0.2597155252187222
619,2,0.29942729505286525,-0.3083748451080395
620,4,-0.037064694741052256,-0.061736835379654006
621,2,0.32564497255473757,-0.3698437482205761
